"Plot Title: UNF"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9668993, SEN S/N: 9668993)","Event, inches (LGR S/N: 9668993, SEN S/N: 9668993)","Coupler Attached (LGR S/N: 9668993)","Host Connected (LGR S/N: 9668993)","End Of File (LGR S/N: 9668993)"
548,01/06/20 06:00:00 AM,41.439,,,,
549,01/06/20 06:15:00 AM,41.439,,,,
550,01/06/20 06:30:00 AM,41.254,,,,
551,01/06/20 06:45:00 AM,41.254,,,,
552,01/06/20 07:00:00 AM,41.254,,,,
553,01/06/20 07:15:00 AM,41.254,,,,
554,01/06/20 07:30:00 AM,41.067,,,,
555,01/06/20 07:45:00 AM,41.254,,,,
556,01/06/20 08:00:00 AM,41.254,,,,
557,01/06/20 08:15:00 AM,41.439,,,,
558,01/06/20 08:30:00 AM,41.625,,,,
559,01/06/20 08:45:00 AM,41.810,,,,
560,01/06/20 09:00:00 AM,42.179,,,,
561,01/06/20 09:15:00 AM,42.548,,,,
562,01/06/20 09:30:00 AM,43.282,,,,
563,01/06/20 09:45:00 AM,44.013,,,,
564,01/06/20 10:00:00 AM,44.922,,,,
565,01/06/20 10:15:00 AM,45.828,,,,
566,01/06/20 10:30:00 AM,46.728,,,,
567,01/06/20 10:45:00 AM,47.802,,,,
568,01/06/20 11:00:00 AM,48.695,,,,
569,01/06/20 11:15:00 AM,50.113,,,,
570,01/06/20 11:30:00 AM,51.874,,,,
571,01/06/20 11:45:00 AM,52.750,,,,
572,01/06/20 12:00:00 PM,57.441,,,,
573,01/06/20 12:15:00 PM,72.372,,,,
574,01/06/20 12:30:00 PM,63.797,,,,
575,01/06/20 12:45:00 PM,63.455,,,,
576,01/06/20 01:00:00 PM,59.680,,,,
577,01/06/20 01:15:00 PM,60.195,,,,
578,01/06/20 01:30:00 PM,57.441,,,,
579,01/06/20 01:45:00 PM,56.750,,,,
580,01/06/20 02:00:00 PM,56.923,,,,
581,01/06/20 02:15:00 PM,57.614,,,,
582,01/06/20 02:30:00 PM,56.404,,,,
583,01/06/20 02:45:00 PM,56.230,,,,
584,01/06/20 03:00:00 PM,55.364,,,,
585,01/06/20 03:15:00 PM,54.495,,,,
586,01/06/20 03:30:00 PM,53.973,,,,
587,01/06/20 03:45:00 PM,53.449,,,,
588,01/06/20 04:00:00 PM,52.750,,,,
589,01/06/20 04:15:00 PM,52.050,,,,
590,01/06/20 04:30:00 PM,51.523,,,,
591,01/06/20 04:45:00 PM,50.819,,,,
592,01/06/20 05:00:00 PM,50.113,,,,
593,01/06/20 05:15:00 PM,49.582,,,,
594,01/06/20 05:30:00 PM,49.050,,,,
595,01/06/20 05:45:00 PM,48.517,,,,
596,01/06/20 06:00:00 PM,47.982,,,,
597,01/06/20 06:15:00 PM,47.446,,,,
598,01/06/20 06:30:00 PM,46.908,,,,
599,01/06/20 06:45:00 PM,46.369,,,,
600,01/06/20 07:00:00 PM,46.008,,,,
601,01/06/20 07:15:00 PM,45.648,,,,
602,01/06/20 07:30:00 PM,45.648,,,,
603,01/06/20 07:45:00 PM,45.466,,,,
604,01/06/20 08:00:00 PM,45.286,,,,
605,01/06/20 08:15:00 PM,45.286,,,,
606,01/06/20 08:30:00 PM,45.286,,,,
607,01/06/20 08:45:00 PM,45.104,,,,
608,01/06/20 09:00:00 PM,45.104,,,,
609,01/06/20 09:15:00 PM,45.104,,,,
610,01/06/20 09:30:00 PM,44.922,,,,
611,01/06/20 09:45:00 PM,44.922,,,,
612,01/06/20 10:00:00 PM,44.922,,,,
613,01/06/20 10:15:00 PM,44.922,,,,
614,01/06/20 10:30:00 PM,44.742,,,,
615,01/06/20 10:45:00 PM,44.742,,,,
616,01/06/20 11:00:00 PM,44.560,,,,
617,01/06/20 11:15:00 PM,44.560,,,,
618,01/06/20 11:30:00 PM,44.560,,,,
619,01/06/20 11:45:00 PM,44.560,,,,
620,01/07/20 12:00:00 AM,44.742,,,,
621,01/07/20 12:15:00 AM,44.560,,,,
622,01/07/20 12:30:00 AM,44.560,,,,
623,01/07/20 12:45:00 AM,44.379,,,,
624,01/07/20 01:00:00 AM,44.379,,,,
625,01/07/20 01:15:00 AM,44.379,,,,
626,01/07/20 01:30:00 AM,44.379,,,,
627,01/07/20 01:45:00 AM,44.379,,,,
628,01/07/20 02:00:00 AM,44.379,,,,
629,01/07/20 02:15:00 AM,44.560,,,,
630,01/07/20 02:30:00 AM,44.379,,,,
631,01/07/20 02:45:00 AM,44.195,,,,
632,01/07/20 03:00:00 AM,44.195,,,,
633,01/07/20 03:15:00 AM,44.013,,,,
634,01/07/20 03:30:00 AM,43.831,,,,
635,01/07/20 03:45:00 AM,43.648,,,,
636,01/07/20 04:00:00 AM,43.466,,,,
637,01/07/20 04:15:00 AM,43.282,,,,
638,01/07/20 04:30:00 AM,43.282,,,,
639,01/07/20 04:45:00 AM,43.099,,,,
640,01/07/20 05:00:00 AM,42.915,,,,
641,01/07/20 05:15:00 AM,42.915,,,,
642,01/07/20 05:30:00 AM,42.732,,,,
643,01/07/20 05:45:00 AM,42.732,,,,
644,01/07/20 06:00:00 AM,42.548,,,,
645,01/07/20 06:15:00 AM,42.363,,,,
646,01/07/20 06:30:00 AM,42.363,,,,
647,01/07/20 06:45:00 AM,42.179,,,,
648,01/07/20 07:00:00 AM,42.179,,,,
649,01/07/20 07:15:00 AM,41.994,,,,
650,01/07/20 07:30:00 AM,42.179,,,,
651,01/07/20 07:45:00 AM,42.363,,,,
652,01/07/20 08:00:00 AM,42.548,,,,
653,01/07/20 08:15:00 AM,42.732,,,,
654,01/07/20 08:30:00 AM,43.099,,,,
655,01/07/20 08:45:00 AM,43.282,,,,
656,01/07/20 09:00:00 AM,43.831,,,,
657,01/07/20 09:15:00 AM,44.560,,,,
658,01/07/20 09:30:00 AM,45.286,,,,
659,01/07/20 09:45:00 AM,46.188,,,,
660,01/07/20 10:00:00 AM,46.908,,,,
661,01/07/20 10:15:00 AM,47.802,,,,
662,01/07/20 10:30:00 AM,48.695,,,,
663,01/07/20 10:45:00 AM,49.404,,,,
664,01/07/20 11:00:00 AM,50.113,,,,
665,01/07/20 11:15:00 AM,51.172,,,,
666,01/07/20 11:30:00 AM,52.750,,,,
667,01/07/20 11:45:00 AM,53.798,,,,
668,01/07/20 12:00:00 PM,58.131,,,,
669,01/07/20 12:15:00 PM,70.480,,,,
670,01/07/20 12:30:00 PM,63.797,,,,
671,01/07/20 12:45:00 PM,61.912,,,,
672,01/07/20 01:00:00 PM,59.337,,,,
673,01/07/20 01:15:00 PM,58.993,,,,
674,01/07/20 01:30:00 PM,57.958,,,,
675,01/07/20 01:45:00 PM,58.131,,,,
676,01/07/20 02:00:00 PM,58.647,,,,
677,01/07/20 02:15:00 PM,59.680,,,,
678,01/07/20 02:30:00 PM,57.958,,,,
679,01/07/20 02:45:00 PM,57.614,,,,
680,01/07/20 03:00:00 PM,56.750,,,,
681,01/07/20 03:15:00 PM,55.884,,,,
682,01/07/20 03:30:00 PM,55.017,,,,
683,01/07/20 03:45:00 PM,54.147,,,,
684,01/07/20 04:00:00 PM,53.449,,,,
685,01/07/20 04:15:00 PM,52.750,,,,
686,01/07/20 04:30:00 PM,51.874,,,,
687,01/07/20 04:45:00 PM,50.995,,,,
688,01/07/20 05:00:00 PM,50.113,,,,
689,01/07/20 05:15:00 PM,49.228,,,,
690,01/07/20 05:30:00 PM,48.339,,,,
691,01/07/20 05:45:00 PM,47.446,,,,
692,01/07/20 06:00:00 PM,46.908,,,,
693,01/07/20 06:15:00 PM,46.728,,,,
694,01/07/20 06:30:00 PM,46.728,,,,
695,01/07/20 06:45:00 PM,46.908,,,,
696,01/07/20 07:00:00 PM,47.266,,,,
697,01/07/20 07:15:00 PM,47.266,,,,
698,01/07/20 07:30:00 PM,47.446,,,,
699,01/07/20 07:45:00 PM,47.624,,,,
700,01/07/20 08:00:00 PM,47.802,,,,
701,01/07/20 08:15:00 PM,47.982,,,,
702,01/07/20 08:30:00 PM,47.982,,,,
703,01/07/20 08:45:00 PM,47.802,,,,
704,01/07/20 09:00:00 PM,47.266,,,,
705,01/07/20 09:15:00 PM,47.088,,,,
706,01/07/20 09:30:00 PM,47.088,,,,
707,01/07/20 09:45:00 PM,46.908,,,,
708,01/07/20 10:00:00 PM,46.908,,,,
709,01/07/20 10:15:00 PM,47.088,,,,
710,01/07/20 10:22:09 PM,,0.04,,,
711,01/07/20 10:29:46 PM,,0.05,,,
712,01/07/20 10:30:00 PM,47.088,,,,
713,01/07/20 10:45:00 PM,47.088,,,,
714,01/07/20 11:00:00 PM,47.266,,,,
715,01/07/20 11:15:00 PM,47.446,,,,
716,01/07/20 11:30:00 PM,47.624,,,,
717,01/07/20 11:31:20 PM,,0.06,,,
718,01/07/20 11:45:00 PM,47.802,,,,
719,01/08/20 12:00:00 AM,47.802,,,,
720,01/08/20 12:15:00 AM,47.982,,,,
721,01/08/20 12:25:14 AM,,0.07,,,
722,01/08/20 12:30:00 AM,47.982,,,,
723,01/08/20 12:45:00 AM,48.160,,,,
724,01/08/20 12:48:56 AM,,0.08,,,
725,01/08/20 01:00:00 AM,48.339,,,,
726,01/08/20 01:15:00 AM,48.339,,,,
727,01/08/20 01:30:00 AM,48.339,,,,
728,01/08/20 01:44:31 AM,,0.09,,,
729,01/08/20 01:45:00 AM,48.517,,,,
730,01/08/20 01:47:12 AM,,0.10,,,
731,01/08/20 02:00:00 AM,48.517,,,,
732,01/08/20 02:07:32 AM,,0.11,,,
733,01/08/20 02:15:00 AM,48.695,,,,
734,01/08/20 02:30:00 AM,48.517,,,,
735,01/08/20 02:45:00 AM,48.517,,,,
736,01/08/20 03:00:00 AM,48.160,,,,
737,01/08/20 03:15:00 AM,47.624,,,,
738,01/08/20 03:30:00 AM,47.266,,,,
739,01/08/20 03:45:00 AM,46.728,,,,
740,01/08/20 04:00:00 AM,46.188,,,,
741,01/08/20 04:15:00 AM,45.828,,,,
742,01/08/20 04:30:00 AM,45.466,,,,
743,01/08/20 04:45:00 AM,45.104,,,,
744,01/08/20 05:00:00 AM,44.742,,,,
745,01/08/20 05:15:00 AM,44.742,,,,
746,01/08/20 05:30:00 AM,44.560,,,,
747,01/08/20 05:45:00 AM,44.560,,,,
748,01/08/20 06:00:00 AM,44.560,,,,
749,01/08/20 06:15:00 AM,44.379,,,,
750,01/08/20 06:30:00 AM,44.195,,,,
751,01/08/20 06:45:00 AM,44.013,,,,
752,01/08/20 07:00:00 AM,44.379,,,,
753,01/08/20 07:15:00 AM,44.379,,,,
754,01/08/20 07:30:00 AM,44.379,,,,
755,01/08/20 07:45:00 AM,44.379,,,,
756,01/08/20 08:00:00 AM,44.195,,,,
757,01/08/20 08:12:59 AM,,0.12,,,
758,01/08/20 08:15:00 AM,44.195,,,,
759,01/08/20 08:30:00 AM,44.379,,,,
760,01/08/20 08:45:00 AM,44.922,,,,
761,01/08/20 09:00:00 AM,45.286,,,,
762,01/08/20 09:15:00 AM,45.828,,,,
763,01/08/20 09:30:00 AM,46.188,,,,
764,01/08/20 09:45:00 AM,46.548,,,,
765,01/08/20 10:00:00 AM,47.266,,,,
766,01/08/20 10:15:00 AM,47.802,,,,
767,01/08/20 10:30:00 AM,49.050,,,,
768,01/08/20 10:45:00 AM,49.582,,,,
769,01/08/20 11:00:00 AM,50.466,,,,
770,01/08/20 11:15:00 AM,51.172,,,,
771,01/08/20 11:30:00 AM,51.346,,,,
772,01/08/20 11:45:00 AM,52.750,,,,
773,01/08/20 12:00:00 PM,52.576,,,,
774,01/08/20 12:15:00 PM,58.820,,,,
775,01/08/20 12:30:00 PM,58.647,,,,
776,01/08/20 12:45:00 PM,55.884,,,,
777,01/08/20 01:00:00 PM,55.884,,,,
778,01/08/20 01:15:00 PM,55.711,,,,
779,01/08/20 01:30:00 PM,55.711,,,,
780,01/08/20 01:45:00 PM,55.017,,,,
781,01/08/20 02:00:00 PM,54.842,,,,
782,01/08/20 02:15:00 PM,53.274,,,,
783,01/08/20 02:30:00 PM,52.050,,,,
784,01/08/20 02:45:00 PM,51.523,,,,
785,01/08/20 03:00:00 PM,52.225,,,,
786,01/08/20 03:15:00 PM,51.699,,,,
787,01/08/20 03:30:00 PM,51.523,,,,
788,01/08/20 03:45:00 PM,51.346,,,,
789,01/08/20 04:00:00 PM,51.172,,,,
790,01/08/20 04:15:00 PM,50.995,,,,
791,01/08/20 04:30:00 PM,50.643,,,,
792,01/08/20 04:45:00 PM,50.113,,,,
793,01/08/20 05:00:00 PM,49.582,,,,
794,01/08/20 05:15:00 PM,49.050,,,,
795,01/08/20 05:30:00 PM,48.517,,,,
796,01/08/20 05:45:00 PM,47.802,,,,
797,01/08/20 06:00:00 PM,47.266,,,,
798,01/08/20 06:15:00 PM,46.908,,,,
799,01/08/20 06:30:00 PM,46.548,,,,
800,01/08/20 06:45:00 PM,46.369,,,,
801,01/08/20 07:00:00 PM,46.369,,,,
802,01/08/20 07:15:00 PM,46.369,,,,
803,01/08/20 07:30:00 PM,46.369,,,,
804,01/08/20 07:45:00 PM,46.369,,,,
805,01/08/20 08:00:00 PM,46.369,,,,
806,01/08/20 08:15:00 PM,46.188,,,,
807,01/08/20 08:30:00 PM,46.188,,,,
808,01/08/20 08:45:00 PM,46.008,,,,
809,01/08/20 09:00:00 PM,46.008,,,,
810,01/08/20 09:15:00 PM,46.008,,,,
811,01/08/20 09:30:00 PM,46.008,,,,
812,01/08/20 09:45:00 PM,46.008,,,,
813,01/08/20 10:00:00 PM,46.008,,,,
814,01/08/20 10:15:00 PM,45.828,,,,
815,01/08/20 10:30:00 PM,46.008,,,,
816,01/08/20 10:45:00 PM,46.008,,,,
817,01/08/20 11:00:00 PM,46.008,,,,
818,01/08/20 11:15:00 PM,45.828,,,,
819,01/08/20 11:30:00 PM,45.286,,,,
820,01/08/20 11:45:00 PM,44.922,,,,
821,01/09/20 12:00:00 AM,44.560,,,,
822,01/09/20 12:15:00 AM,44.560,,,,
823,01/09/20 12:30:00 AM,44.560,,,,
824,01/09/20 12:45:00 AM,44.379,,,,
825,01/09/20 01:00:00 AM,44.195,,,,
826,01/09/20 01:15:00 AM,44.195,,,,
827,01/09/20 01:30:00 AM,44.195,,,,
828,01/09/20 01:45:00 AM,44.013,,,,
829,01/09/20 02:00:00 AM,44.195,,,,
830,01/09/20 02:15:00 AM,44.379,,,,
831,01/09/20 02:30:00 AM,44.560,,,,
832,01/09/20 02:45:00 AM,44.742,,,,
833,01/09/20 03:00:00 AM,44.922,,,,
834,01/09/20 03:15:00 AM,44.922,,,,
835,01/09/20 03:30:00 AM,45.104,,,,
836,01/09/20 03:45:00 AM,45.104,,,,
837,01/09/20 04:00:00 AM,45.286,,,,
838,01/09/20 04:15:00 AM,45.466,,,,
839,01/09/20 04:30:00 AM,45.648,,,,
840,01/09/20 04:34:11 AM,,0.13,,,
841,01/09/20 04:45:00 AM,45.648,,,,
842,01/09/20 04:49:45 AM,,0.14,,,
843,01/09/20 05:00:00 AM,45.828,,,,
844,01/09/20 05:15:00 AM,46.008,,,,
845,01/09/20 05:20:59 AM,,0.15,,,
846,01/09/20 05:23:37 AM,,0.16,,,
847,01/09/20 05:26:38 AM,,0.17,,,
848,01/09/20 05:29:18 AM,,0.18,,,
849,01/09/20 05:30:00 AM,46.188,,,,
850,01/09/20 05:32:31 AM,,0.19,,,
851,01/09/20 05:34:38 AM,,0.20,,,
852,01/09/20 05:36:08 AM,,0.21,,,
853,01/09/20 05:37:20 AM,,0.22,,,
854,01/09/20 05:39:27 AM,,0.23,,,
855,01/09/20 05:41:20 AM,,0.24,,,
856,01/09/20 05:45:00 AM,46.369,0.25,,,
857,01/09/20 05:47:51 AM,,0.26,,,
858,01/09/20 05:49:54 AM,,0.27,,,
859,01/09/20 05:52:06 AM,,0.28,,,
860,01/09/20 05:55:52 AM,,0.29,,,
861,01/09/20 05:58:41 AM,,0.30,,,
862,01/09/20 05:59:57 AM,,0.31,,,
863,01/09/20 06:00:00 AM,46.548,,,,
864,01/09/20 06:01:00 AM,,0.32,,,
865,01/09/20 06:03:41 AM,,0.33,,,
866,01/09/20 06:05:51 AM,,0.34,,,
867,01/09/20 06:08:15 AM,,0.35,,,
868,01/09/20 06:12:09 AM,,0.36,,,
869,01/09/20 06:14:56 AM,,0.37,,,
870,01/09/20 06:15:00 AM,46.548,,,,
871,01/09/20 06:16:18 AM,,0.38,,,
872,01/09/20 06:20:58 AM,,0.39,,,
873,01/09/20 06:25:31 AM,,0.40,,,
874,01/09/20 06:28:08 AM,,0.41,,,
875,01/09/20 06:30:00 AM,46.728,,,,
876,01/09/20 06:31:36 AM,,0.42,,,
877,01/09/20 06:39:11 AM,,0.43,,,
878,01/09/20 06:43:42 AM,,0.44,,,
879,01/09/20 06:45:00 AM,46.728,,,,
880,01/09/20 06:50:33 AM,,0.45,,,
881,01/09/20 07:00:00 AM,46.908,,,,
882,01/09/20 07:15:00 AM,47.088,,,,
883,01/09/20 07:30:00 AM,47.088,,,,
884,01/09/20 07:45:00 AM,47.446,,,,
885,01/09/20 08:00:00 AM,47.624,,,,
886,01/09/20 08:05:44 AM,,0.46,,,
887,01/09/20 08:15:00 AM,47.802,,,,
888,01/09/20 08:30:00 AM,48.160,,,,
889,01/09/20 08:45:00 AM,48.160,,,,
890,01/09/20 09:00:00 AM,48.160,,,,
891,01/09/20 09:15:00 AM,48.339,,,,
892,01/09/20 09:20:25 AM,,0.47,,,
893,01/09/20 09:25:37 AM,,0.48,,,
894,01/09/20 09:30:00 AM,48.160,,,,
895,01/09/20 09:45:00 AM,48.339,,,,
896,01/09/20 09:51:35 AM,,0.49,,,
897,01/09/20 10:00:00 AM,48.695,,,,
898,01/09/20 10:15:00 AM,48.871,,,,
899,01/09/20 10:26:14 AM,,0.50,,,
900,01/09/20 10:30:00 AM,49.228,,,,
901,01/09/20 10:44:40 AM,,0.51,,,
902,01/09/20 10:45:00 AM,49.582,,,,
903,01/09/20 10:57:08 AM,,0.52,,,
904,01/09/20 11:00:00 AM,49.937,,,,
905,01/09/20 11:15:00 AM,50.466,,,,
906,01/09/20 11:24:49 AM,,0.53,,,
907,01/09/20 11:30:00 AM,51.172,,,,
908,01/09/20 11:45:00 AM,52.401,,,,
909,01/09/20 12:00:00 PM,53.274,,,,
910,01/09/20 12:15:00 PM,62.083,,,,
911,01/09/20 12:30:00 PM,64.139,,,,
912,01/09/20 12:45:00 PM,58.647,,,,
913,01/09/20 01:00:00 PM,56.230,,,,
914,01/09/20 01:15:00 PM,54.842,,,,
915,01/09/20 01:30:00 PM,53.798,,,,
916,01/09/20 01:45:00 PM,52.925,,,,
917,01/09/20 02:00:00 PM,52.925,,,,
918,01/09/20 02:15:00 PM,54.147,,,,
919,01/09/20 02:30:00 PM,52.925,,,,
920,01/09/20 02:45:00 PM,51.874,,,,
921,01/09/20 03:00:00 PM,51.523,,,,
922,01/09/20 03:15:00 PM,50.819,,,,
923,01/09/20 03:30:00 PM,50.113,,,,
924,01/09/20 03:45:00 PM,49.582,,,,
925,01/09/20 04:00:00 PM,49.050,,,,
926,01/09/20 04:15:00 PM,48.517,,,,
927,01/09/20 04:30:00 PM,47.982,,,,
928,01/09/20 04:45:00 PM,47.446,,,,
929,01/09/20 05:00:00 PM,46.908,,,,
930,01/09/20 05:15:00 PM,46.369,,,,
931,01/09/20 05:30:00 PM,45.828,,,,
932,01/09/20 05:45:00 PM,45.286,,,,
933,01/09/20 06:00:00 PM,44.742,,,,
934,01/09/20 06:15:00 PM,44.195,,,,
935,01/09/20 06:30:00 PM,43.648,,,,
936,01/09/20 06:45:00 PM,43.099,,,,
937,01/09/20 07:00:00 PM,42.732,,,,
938,01/09/20 07:15:00 PM,42.363,,,,
939,01/09/20 07:30:00 PM,41.994,,,,
940,01/09/20 07:45:00 PM,41.625,,,,
941,01/09/20 08:00:00 PM,41.439,,,,
942,01/09/20 08:15:00 PM,41.254,,,,
943,01/09/20 08:30:00 PM,41.067,,,,
944,01/09/20 08:45:00 PM,40.881,,,,
945,01/09/20 09:00:00 PM,40.881,,,,
946,01/09/20 09:15:00 PM,40.696,,,,
947,01/09/20 09:30:00 PM,40.696,,,,
948,01/09/20 09:45:00 PM,40.696,,,,
949,01/09/20 10:00:00 PM,40.509,,,,
950,01/09/20 10:15:00 PM,40.696,,,,
951,01/09/20 10:30:00 PM,40.696,,,,
952,01/09/20 10:45:00 PM,40.881,,,,
953,01/09/20 11:00:00 PM,41.067,,,,
954,01/09/20 11:15:00 PM,41.254,,,,
955,01/09/20 11:30:00 PM,41.067,,,,
956,01/09/20 11:45:00 PM,41.067,,,,
957,01/10/20 12:00:00 AM,41.067,,,,
958,01/10/20 12:15:00 AM,41.254,,,,
959,01/10/20 12:30:00 AM,41.254,,,,
960,01/10/20 12:45:00 AM,41.067,,,,
961,01/10/20 01:00:00 AM,41.067,,,,
962,01/10/20 01:15:00 AM,40.881,,,,
963,01/10/20 01:30:00 AM,40.881,,,,
964,01/10/20 01:45:00 AM,40.696,,,,
965,01/10/20 02:00:00 AM,40.881,,,,
966,01/10/20 02:15:00 AM,40.881,,,,
967,01/10/20 02:30:00 AM,40.881,,,,
968,01/10/20 02:45:00 AM,40.881,,,,
969,01/10/20 03:00:00 AM,40.881,,,,
970,01/10/20 03:15:00 AM,40.696,,,,
971,01/10/20 03:30:00 AM,40.509,,,,
972,01/10/20 03:45:00 AM,40.321,,,,
973,01/10/20 04:00:00 AM,40.321,,,,
974,01/10/20 04:15:00 AM,40.321,,,,
975,01/10/20 04:30:00 AM,40.321,,,,
976,01/10/20 04:45:00 AM,40.134,,,,
977,01/10/20 05:00:00 AM,40.134,,,,
978,01/10/20 05:15:00 AM,40.134,,,,
979,01/10/20 05:30:00 AM,40.134,,,,
980,01/10/20 05:45:00 AM,40.134,,,,
981,01/10/20 06:00:00 AM,40.134,,,,
982,01/10/20 06:15:00 AM,40.134,,,,
983,01/10/20 06:30:00 AM,39.947,,,,
984,01/10/20 06:45:00 AM,39.947,,,,
985,01/10/20 07:00:00 AM,39.947,,,,
986,01/10/20 07:15:00 AM,39.947,,,,
987,01/10/20 07:30:00 AM,39.760,,,,
988,01/10/20 07:45:00 AM,39.760,,,,
989,01/10/20 08:00:00 AM,39.760,,,,
990,01/10/20 08:15:00 AM,39.760,,,,
991,01/10/20 08:30:00 AM,39.760,,,,
992,01/10/20 08:45:00 AM,39.573,,,,
993,01/10/20 09:00:00 AM,39.573,,,,
994,01/10/20 09:15:00 AM,40.134,,,,
995,01/10/20 09:30:00 AM,40.881,,,,
996,01/10/20 09:45:00 AM,41.625,,,,
997,01/10/20 10:00:00 AM,42.548,,,,
998,01/10/20 10:15:00 AM,43.466,,,,
999,01/10/20 10:30:00 AM,44.379,,,,
1000,01/10/20 10:45:00 AM,45.466,,,,
1001,01/10/20 11:00:00 AM,46.728,,,,
1002,01/10/20 11:15:00 AM,48.695,,,,
1003,01/10/20 11:30:00 AM,50.466,,,,
1004,01/10/20 11:45:00 AM,50.643,,,,
1005,01/10/20 12:00:00 PM,52.050,,,,
1006,01/10/20 12:15:00 PM,63.282,,,,
1007,01/10/20 12:30:00 PM,61.741,,,,
1008,01/10/20 12:45:00 PM,59.851,,,,
1009,01/10/20 01:00:00 PM,60.368,,,,
1010,01/10/20 01:15:00 PM,56.750,,,,
1011,01/10/20 01:30:00 PM,55.364,,,,
1012,01/10/20 01:45:00 PM,54.495,,,,
1013,01/10/20 02:00:00 PM,54.322,,,,
1014,01/10/20 02:15:00 PM,55.884,,,,
1015,01/10/20 02:30:00 PM,54.495,,,,
1016,01/10/20 02:45:00 PM,53.798,,,,
1017,01/10/20 03:00:00 PM,53.623,,,,
1018,01/10/20 03:15:00 PM,53.274,,,,
1019,01/10/20 03:30:00 PM,52.925,,,,
1020,01/10/20 03:45:00 PM,52.401,,,,
1021,01/10/20 04:00:00 PM,52.050,,,,
1022,01/10/20 04:15:00 PM,51.346,,,,
1023,01/10/20 04:30:00 PM,50.643,,,,
1024,01/10/20 04:45:00 PM,50.113,,,,
1025,01/10/20 05:00:00 PM,49.404,,,,
1026,01/10/20 05:15:00 PM,48.871,,,,
1027,01/10/20 05:30:00 PM,48.160,,,,
1028,01/10/20 05:45:00 PM,47.624,,,,
1029,01/10/20 06:00:00 PM,47.088,,,,
1030,01/10/20 06:15:00 PM,46.548,,,,
1031,01/10/20 06:30:00 PM,46.008,,,,
1032,01/10/20 06:45:00 PM,45.648,,,,
1033,01/10/20 07:00:00 PM,45.286,,,,
1034,01/10/20 07:15:00 PM,44.922,,,,
1035,01/10/20 07:30:00 PM,44.742,,,,
1036,01/10/20 07:45:00 PM,44.379,,,,
1037,01/10/20 08:00:00 PM,44.195,,,,
1038,01/10/20 08:15:00 PM,43.831,,,,
1039,01/10/20 08:30:00 PM,43.648,,,,
1040,01/10/20 08:45:00 PM,43.282,,,,
1041,01/10/20 09:00:00 PM,43.099,,,,
1042,01/10/20 09:15:00 PM,42.732,,,,
1043,01/10/20 09:30:00 PM,42.548,,,,
1044,01/10/20 09:45:00 PM,42.363,,,,
1045,01/10/20 10:00:00 PM,42.179,,,,
1046,01/10/20 10:15:00 PM,41.994,,,,
1047,01/10/20 10:30:00 PM,41.810,,,,
1048,01/10/20 10:45:00 PM,41.625,,,,
1049,01/10/20 11:00:00 PM,41.625,,,,
1050,01/10/20 11:15:00 PM,41.625,,,,
1051,01/10/20 11:30:00 PM,41.810,,,,
1052,01/10/20 11:45:00 PM,41.994,,,,
1053,01/11/20 12:00:00 AM,42.363,,,,
1054,01/11/20 12:15:00 AM,42.732,,,,
1055,01/11/20 12:30:00 AM,43.099,,,,
1056,01/11/20 12:45:00 AM,43.466,,,,
1057,01/11/20 01:00:00 AM,43.466,,,,
1058,01/11/20 01:15:00 AM,43.831,,,,
1059,01/11/20 01:30:00 AM,44.195,,,,
1060,01/11/20 01:45:00 AM,44.379,,,,
1061,01/11/20 02:00:00 AM,44.560,,,,
1062,01/11/20 02:15:00 AM,44.742,,,,
1063,01/11/20 02:30:00 AM,44.922,,,,
1064,01/11/20 02:45:00 AM,45.104,,,,
1065,01/11/20 03:00:00 AM,45.104,,,,
1066,01/11/20 03:15:00 AM,45.286,,,,
1067,01/11/20 03:30:00 AM,45.466,,,,
1068,01/11/20 03:45:00 AM,45.648,,,,
1069,01/11/20 04:00:00 AM,45.828,,,,
1070,01/11/20 04:15:00 AM,45.828,,,,
1071,01/11/20 04:30:00 AM,46.008,,,,
1072,01/11/20 04:41:20 AM,,0.54,,,
1073,01/11/20 04:45:00 AM,46.188,,,,
1074,01/11/20 05:00:00 AM,46.369,,,,
1075,01/11/20 05:07:39 AM,,0.55,,,
1076,01/11/20 05:15:00 AM,46.548,,,,
1077,01/11/20 05:30:00 AM,46.728,,,,
1078,01/11/20 05:35:23 AM,,0.56,,,
1079,01/11/20 05:45:00 AM,46.728,,,,
1080,01/11/20 06:00:00 AM,46.908,,,,
1081,01/11/20 06:06:21 AM,,0.57,,,
1082,01/11/20 06:15:00 AM,46.908,,,,
1083,01/11/20 06:30:00 AM,46.908,,,,
1084,01/11/20 06:45:00 AM,46.728,,,,
1085,01/11/20 07:00:00 AM,46.728,,,,
1086,01/11/20 07:15:00 AM,46.369,,,,
1087,01/11/20 07:30:00 AM,45.648,,,,
1088,01/11/20 07:45:00 AM,45.104,,,,
1089,01/11/20 08:00:00 AM,44.742,,,,
1090,01/11/20 08:15:00 AM,44.922,,,,
1091,01/11/20 08:30:00 AM,45.286,,,,
1092,01/11/20 08:45:00 AM,45.286,,,,
1093,01/11/20 09:00:00 AM,45.286,,,,
1094,01/11/20 09:15:00 AM,46.008,,,,
1095,01/11/20 09:21:55 AM,,0.58,,,
1096,01/11/20 09:30:00 AM,46.548,,,,
